"title","link","year","rating","n_ratings","genre","cert","country","lang","budget","opening_week","runtime"
"Kung Fu Panda 2","http://www.imdb.com/title/tt1302011/?ref_=adv_li_tt",2011,7.2,250068," Animation, Action, Adventure, Comedy, Family, Fantasy","PG","USA","English",1.5e+08,47656302,90
"Kung Fu Panda 3","http://www.imdb.com/title/tt2267968/?ref_=adv_li_tt",2016,7.1,131869," Animation, Action, Adventure, Comedy, Family, Fantasy","PG","USA,China","English",1.45e+08,41282042,95
"Kursk: The Last Mission","http://www.imdb.com/title/tt4951982/?ref_=adv_li_tt",2018,6.6,14736," Action, Adventure, Drama, History, Thriller","12A","France,Belgium,Luxembourg,Romania,Canada,USA","English,Russian",2e+07,NA,117
"Kurtlar Vadisi: Filistin","http://www.imdb.com/title/tt1784499/?ref_=adv_li_tt",2011,6.1,8411," Action, Adventure, Drama, War","","Turkey","Hebrew,Turkish,Arabic",1e+07,NA,105
"Department Q: The Keeper of Lost Causes","http://www.imdb.com/title/tt2438644/?ref_=adv_li_tt",2013,7.2,25475," Crime, Drama, Mystery, Thriller","15","Denmark,Germany,Sweden,Norway","Danish,Swedish,Arabic",NA,NA,96
"Harlock: Space Pirate","http://www.imdb.com/title/tt2668134/?ref_=adv_li_tt",2013,6.4,11468," Animation, Adventure, Sci-Fi","12A","Japan","Japanese",3e+07,NA,115
"Kiss Me","http://www.imdb.com/title/tt1859522/?ref_=adv_li_tt",2011,6.9,9382," Drama, Romance","15","Sweden,Denmark,Germany","Swedish",NA,NA,105
"Kötü Kedi Serafettin","http://www.imdb.com/title/tt4695548/?ref_=adv_li_tt",2016,7.2,6886," Animation, Action, Adventure, Comedy, Fantasy","","Turkey","Turkish",NA,NA,86
"L!fe Happens","http://www.imdb.com/title/tt1726589/?ref_=adv_li_tt",2011,5.6,7643," Comedy","","USA,Canada","English",930000,20186,101
"House of Tolerance","http://www.imdb.com/title/tt1660379/?ref_=adv_li_tt",2011,6.7,6265," Drama","18","France","French",NA,4766,122
"L'amant double","http://www.imdb.com/title/tt6367558/?ref_=adv_li_tt",2017,6.2,10046," Drama, Romance, Thriller","18","France,Belgium","French",NA,62995,107
"Heartbreaker","http://www.imdb.com/title/tt1465487/?ref_=adv_li_tt",2010,6.7,25174," Comedy, Romance","15","France,Monaco,USA","French,English,Spanish,Japanese,Arabic,Mandarin",NA,52628,105
"Things to Come","http://www.imdb.com/title/tt4120176/?ref_=adv_li_tt",2016,7,11665," Drama","12A","France,Germany","French,English,German",2100000,31936,102
"Sister","http://www.imdb.com/title/tt2062969/?ref_=adv_li_tt",2012,7.1,6202," Crime, Drama","15","France,Switzerland","French,English",NA,15401,97
"The Illusionist","http://www.imdb.com/title/tt0775489/?ref_=adv_li_tt",2010,7.5,33367," Animation, Drama, Family, Fantasy","PG","France,UK","English,French,Scottish Gaelic",1.7e+07,38594,90
"22 Bullets","http://www.imdb.com/title/tt1167638/?ref_=adv_li_tt",2010,6.7,32406," Action, Crime, Drama, Thriller","18","France","French",NA,NA,117
"Stranger by the Lake","http://www.imdb.com/title/tt2852458/?ref_=adv_li_tt",2013,6.9,13024," Drama, Romance, Thriller","18","France","French",NA,27599,100
"L'insulte","http://www.imdb.com/title/tt7048622/?ref_=adv_li_tt",2017,7.7,14449," Crime, Drama, Thriller","","France,Cyprus,Belgium,Lebanon,USA","Arabic",3e+06,24957,113
"Mood Indigo","http://www.imdb.com/title/tt2027140/?ref_=adv_li_tt",2013,6.5,15075," Comedy, Drama, Fantasy, Romance","12","France,Belgium","French,English",NA,26511,131
"LBJ","http://www.imdb.com/title/tt4778988/?ref_=adv_li_tt",2016,6.5,5721," Biography, Drama, History","","USA","English",2.6e+07,1110565,98
"LOL","http://www.imdb.com/title/tt1592873/?ref_=adv_li_tt",2012,4.4,53543," Comedy, Drama, Romance","12A","USA","English,French,Ukrainian",1.1e+07,NA,97
"LSD: Love, Sex Aur Dhokha","http://www.imdb.com/title/tt1608777/?ref_=adv_li_tt",2010,7.1,5190," Comedy, Crime, Drama, Romance","18","India","Hindi,Punjabi,English",NA,NA,155
"La belle époque","http://www.imdb.com/title/tt9172422/?ref_=adv_li_tt",2019,7.4,8925," Comedy, Drama, Romance","15","France,Belgium","French,English,German",NA,NA,115
"The Dance of Reality","http://www.imdb.com/title/tt2301592/?ref_=adv_li_tt",2013,7.5,7734," Biography, Drama, Fantasy","18","Chile,France","Spanish",3e+06,24768,133
"The Connection","http://www.imdb.com/title/tt2935564/?ref_=adv_li_tt",2014,7.1,9801," Action, Crime, Thriller","15","France,Belgium","French,Italian,English",2.6e+07,10335,135
"La La Land","http://www.imdb.com/title/tt3783958/?ref_=adv_li_tt",2016,8,495254," Comedy, Drama, Music, Musical, Romance","12A","USA,Hong Kong","English,Cantonese",3e+07,881104,128
"Venus in Fur","http://www.imdb.com/title/tt2406252/?ref_=adv_li_tt",2013,7.2,17754," Drama","15","France,Poland","French,German",NA,24761,96
"Beauty and the Beast","http://www.imdb.com/title/tt2316801/?ref_=adv_li_tt",2014,6.4,19453," Drama, Family, Fantasy, Romance, Thriller","PG","France,Germany,Spain","French,English",NA,NA,112
"La cage dorée","http://www.imdb.com/title/tt2261749/?ref_=adv_li_tt",2013,7.2,9622," Comedy, Drama","","France","French,Portuguese,English",NA,NA,90
"The Hidden Face","http://www.imdb.com/title/tt1772250/?ref_=adv_li_tt",2011,7.4,37685," Drama, Mystery, Thriller","15","Colombia,Spain","Spanish",2600000,NA,97
"The House at the End of Time","http://www.imdb.com/title/tt2640474/?ref_=adv_li_tt",2013,6.8,6677," Drama, Fantasy, Horror, Mystery, Thriller","15","Venezuela","Spanish",3e+05,NA,101
"La casa muda","http://www.imdb.com/title/tt1646973/?ref_=adv_li_tt",2010,5.4,7430," Adventure, Drama, Horror, Mystery, Thriller","15","Uruguay","Spanish",6000,NA,86
"Delicacy","http://www.imdb.com/title/tt1828995/?ref_=adv_li_tt",2011,6.6,12526," Comedy, Drama, Romance","12A","France","French,Swedish",NA,NA,108
"La Famille Bélier","http://www.imdb.com/title/tt3547740/?ref_=adv_li_tt",2014,7.3,24061," Comedy, Drama, Music","12","France,Belgium","French,Sign Languages,Spanish",NA,NA,106
"The Woman in the Fifth","http://www.imdb.com/title/tt1605777/?ref_=adv_li_tt",2011,5.3,6019," Drama, Mystery, Thriller","","France,Poland,UK","English,French,Polish",NA,33011,84
"The Unknown Girl","http://www.imdb.com/title/tt4630550/?ref_=adv_li_tt",2016,6.5,7619," Crime, Drama, Mystery, Thriller","15","Belgium,France","French",NA,13477,113
"The Great Beauty","http://www.imdb.com/title/tt2358891/?ref_=adv_li_tt",2013,7.8,79805," Drama","15","Italy,France,Belgium","Italian,Japanese,Spanish,Chinese",NA,23442,141
"Marshland","http://www.imdb.com/title/tt3253930/?ref_=adv_li_tt",2014,7.3,30135," Adventure, Crime, Mystery, Thriller","15","Spain","Spanish",NA,NA,105
"The Measure of a Man","http://www.imdb.com/title/tt4428814/?ref_=adv_li_tt",2015,6.8,5579," Drama","PG","France","French",NA,10011,91
"The Mafia Kills Only in Summer","http://www.imdb.com/title/tt3374966/?ref_=adv_li_tt",2013,7.1,7489," Comedy, Crime","15","Italy","Italian",NA,NA,90
"Deception","http://www.imdb.com/title/tt1924396/?ref_=adv_li_tt",2013,7.8,106559," Crime, Drama, Mystery, Romance","15","Italy","English",NA,2595,131
"La noche de 12 años","http://www.imdb.com/title/tt6792282/?ref_=adv_li_tt",2018,7.6,8101," Biography, Crime, Drama, History","","Uruguay,Spain,Argentina,France,Germany","Spanish",NA,NA,122
"The Night Eats the World","http://www.imdb.com/title/tt4266076/?ref_=adv_li_tt",2018,6,9713," Drama, Horror, Thriller","15","France","Norwegian,English,French",NA,NA,93
"Heroic Losers","http://www.imdb.com/title/tt10384744/?ref_=adv_li_tt",2019,7.3,6914," Adventure, Comedy, Crime, Drama, History, Thriller","N/C 12+","Argentina,Spain","Spanish",NA,NA,116
"Like Crazy","http://www.imdb.com/title/tt4621872/?ref_=adv_li_tt",2016,7.2,8359," Comedy, Drama","","Italy,France","Italian,English",NA,5799,116
"The Skin I Live In","http://www.imdb.com/title/tt1189073/?ref_=adv_li_tt",2011,7.6,136933," Drama, Horror, Thriller","15","Spain","Spanish",NA,223119,120
"The Round Up","http://www.imdb.com/title/tt1382725/?ref_=adv_li_tt",2010,7.1,8150," Drama, History, War","12A","France,Germany,Hungary","French,German,Yiddish",NA,NA,115
"La ragazza nella nebbia","http://www.imdb.com/title/tt6892400/?ref_=adv_li_tt",2017,6.8,8476," Crime, Drama, Mystery, Thriller","","Italy,Germany,France","Italian",NA,NA,128
"The Red Turtle","http://www.imdb.com/title/tt3666024/?ref_=adv_li_tt",2016,7.5,30554," Animation, Family, Fantasy","PG","France,Belgium,Japan,Poland,Netherlands,Hungary,UK,Germany,China,Thailand,Italy,Denmark,USA","None",NA,21010,80
"La tête en friche","http://www.imdb.com/title/tt1455151/?ref_=adv_li_tt",2010,7.2,6683," Comedy, Drama","15","France","French,Flemish",NA,20900,NA
"Blue Is the Warmest Colour","http://www.imdb.com/title/tt2278871/?ref_=adv_li_tt",2013,7.7,136897," Drama, Romance","18","France,Belgium,Spain","French,English",NA,100316,180
"Labor Day","http://www.imdb.com/title/tt1967545/?ref_=adv_li_tt",2013,6.9,42365," Drama, Romance, Thriller","12A","USA","English",1.8e+07,5175282,111
"Ladies in Black","http://www.imdb.com/title/tt6684884/?ref_=adv_li_tt",2018,6.7,5357," Comedy, Drama, Romance","PG","Australia","English",NA,NA,109
"Ladies vs. Ricky Bahl","http://www.imdb.com/title/tt1954598/?ref_=adv_li_tt",2011,6,8695," Comedy, Drama, Romance","PG","India","Hindi,Punjabi,Urdu,English",NA,NA,140
"Lady Bird","http://www.imdb.com/title/tt4925292/?ref_=adv_li_tt",2017,7.4,234891," Comedy, Drama","15","USA","English,Spanish",1e+07,364437,94
"Lady Macbeth","http://www.imdb.com/title/tt4291600/?ref_=adv_li_tt",2016,6.8,19313," Drama, Romance","15","UK","English",NA,64537,89
"Lady and the Tramp","http://www.imdb.com/title/tt8096832/?ref_=adv_li_tt",2019,6.3,14750," Adventure, Comedy, Drama, Family, Musical, Romance","Not Rated","USA","English",NA,NA,103
"Say When","http://www.imdb.com/title/tt2034031/?ref_=adv_li_tt",2014,6.4,41603," Comedy, Drama, Romance","15","USA","English",5e+06,74139,99
"Lake Eerie","http://www.imdb.com/title/tt2948078/?ref_=adv_li_tt",2016,4.8,5780," Horror, Sci-Fi, Thriller","15","USA","English",NA,NA,104
"Largo Winch II","http://www.imdb.com/title/tt1322333/?ref_=adv_li_tt",2011,6.2,7507," Action, Adventure, Thriller","15","France,Belgium,Germany","French,English,Thai,Serbian",NA,NA,114
"Larry Crowne","http://www.imdb.com/title/tt1583420/?ref_=adv_li_tt",2011,6.1,62925," Comedy, Drama, Romance","12A","USA,France","English",3e+07,13096065,98
"Tad: The Explorer","http://www.imdb.com/title/tt1764625/?ref_=adv_li_tt",2012,5.9,7469," Animation, Adventure, Comedy, Family","PG","Spain,France","English,Spanish",NA,NA,92
"Witching and Bitching","http://www.imdb.com/title/tt2404738/?ref_=adv_li_tt",2013,6.4,13231," Action, Comedy, Fantasy, Horror, Romance, Thriller","","Spain,France","Spanish",NA,NA,112
"Last Christmas","http://www.imdb.com/title/tt8623904/?ref_=adv_li_tt",2019,6.5,40699," Comedy, Drama, Romance","12A","UK,USA","English,Serbo-Croatian,Mandarin,French",2.5e+07,11441055,103
"Last Flag Flying","http://www.imdb.com/title/tt6018306/?ref_=adv_li_tt",2017,6.9,22270," Comedy, Drama, War","15","USA","English",NA,40558,125
"Last Knights","http://www.imdb.com/title/tt2493486/?ref_=adv_li_tt",2015,6.2,38844," Action, Drama, History, War","12A","UK,USA,South Korea,Czech Republic","English",4e+07,NA,115
"Last Night","http://www.imdb.com/title/tt1294688/?ref_=adv_li_tt",2010,6.6,46555," Drama, Romance","12A","USA,France","English",NA,29505,93
"Last Passenger","http://www.imdb.com/title/tt1858481/?ref_=adv_li_tt",2013,5.7,5807," Action, Mystery, Thriller","15","UK","English",2500000,9326,97
"Last Shift","http://www.imdb.com/title/tt2965466/?ref_=adv_li_tt",2014,5.8,16729," Horror, Mystery","15","USA","English",NA,NA,88
"Last Vegas","http://www.imdb.com/title/tt1204975/?ref_=adv_li_tt",2013,6.6,127391," Comedy, Drama","12A","USA","English",2.8e+07,16334566,105
"Late Night","http://www.imdb.com/title/tt6107548/?ref_=adv_li_tt",2019,6.5,27355," Comedy, Drama","15","USA","English",4e+06,246305,102
"Late Phases","http://www.imdb.com/title/tt2420756/?ref_=adv_li_tt",2014,6,6872," Horror","18","USA,Mexico","English",2.2e+07,NA,95
"Laurence Anyways","http://www.imdb.com/title/tt1650048/?ref_=adv_li_tt",2012,7.7,18057," Drama, Romance","15","Canada,France","French,English,Latin",NA,NA,168
"Trauma","http://www.imdb.com/title/tt4680980/?ref_=adv_li_tt",2016,5.4,5999," Drama, Thriller","15","Canada,USA","English",NA,NA,92
"Lawless","http://www.imdb.com/title/tt1212450/?ref_=adv_li_tt",2012,7.3,226066," Crime, Drama","18","USA","English",2.6e+07,10001982,116
"Laxmii","http://www.imdb.com/title/tt10350922/?ref_=adv_li_tt",2020,2.2,39834," Action, Comedy, Horror","","India","Hindi,English",NA,NA,141
"Lay the Favorite","http://www.imdb.com/title/tt1132449/?ref_=adv_li_tt",2012,4.8,11048," Comedy, Drama, Romance","15","USA,UK,France","English,Spanish",26350000,20998,94
"Lazer Team","http://www.imdb.com/title/tt3864024/?ref_=adv_li_tt",2015,5.6,9107," Action, Comedy, Sci-Fi","12A","USA","English",2480421,108586,102
"Happy as Lazzaro","http://www.imdb.com/title/tt6752992/?ref_=adv_li_tt",2018,7.5,14481," Drama, Fantasy","12A","Italy,Switzerland,France,Germany","Italian,English",NA,NA,128
"Le Havre","http://www.imdb.com/title/tt1508675/?ref_=adv_li_tt",2011,7.2,20121," Comedy, Drama","PG","Finland,France,Germany","French",NA,26363,93
"The Little Prince","http://www.imdb.com/title/tt1754656/?ref_=adv_li_tt",2015,7.7,55914," Animation, Adventure, Drama, Family, Fantasy","PG","France,Canada,Italy,USA,China","English",81200000,116927,108
"Le Week-End","http://www.imdb.com/title/tt2392326/?ref_=adv_li_tt",2013,6.3,7704," Comedy, Drama, Romance","15","UK,France","English,French",1e+07,43608,93
"Le capital","http://www.imdb.com/title/tt1951166/?ref_=adv_li_tt",2012,6.5,5083," Drama","","France","French,English",NA,22400,114
"The Wolf's Call","http://www.imdb.com/title/tt7458762/?ref_=adv_li_tt",2019,6.9,12529," Action, Adventure, Sci-Fi, Thriller","15","France","French",NA,NA,115
"Deerskin","http://www.imdb.com/title/tt8193790/?ref_=adv_li_tt",2019,6.7,5470," Comedy, Horror","15","France","French",NA,NA,77
"Le dernier loup","http://www.imdb.com/title/tt2909116/?ref_=adv_li_tt",2015,6.7,5466," Adventure, Drama","","China,France","Mandarin,Mongolian",3.8e+07,NA,121
"The Kid with a Bike","http://www.imdb.com/title/tt1827512/?ref_=adv_li_tt",2011,7.4,26144," Drama, Family","12A","Belgium,France,Italy","French",NA,45933,87
"Sink or Swim","http://www.imdb.com/title/tt7476116/?ref_=adv_li_tt",2018,7,8397," Comedy, Drama, Sport","15","Belgium,France","French,English,Sinhalese,Norwegian",NA,NA,121
"Nothing to Hide","http://www.imdb.com/title/tt7489816/?ref_=adv_li_tt",2018,6.8,11820," Comedy, Drama","","France,Belgium","French",NA,NA,90
"The Young Karl Marx","http://www.imdb.com/title/tt1699518/?ref_=adv_li_tt",2017,6.6,5572," Biography, Drama, History","","France,Germany,Belgium","German,French,English",NA,26097,118
"Le magasin des suicides","http://www.imdb.com/title/tt1655413/?ref_=adv_li_tt",2012,6.3,7132," Animation, Comedy, Musical","","France,Canada,Belgium","French",NA,NA,79
"Le nom des gens","http://www.imdb.com/title/tt1646974/?ref_=adv_li_tt",2010,7.2,7423," Comedy, Drama, Romance","","France","French,English,Arabic,Slovak",4600000,30372,100
"The Past","http://www.imdb.com/title/tt2404461/?ref_=adv_li_tt",2013,7.8,44540," Drama, Mystery","12A","France,Italy,Belgium,Iran","French,Persian",1.1e+07,29270,130
"Le prénom","http://www.imdb.com/title/tt2179121/?ref_=adv_li_tt",2012,7.3,15018," Comedy, Drama","","France,Belgium","French",NA,NA,109
"C'est la vie!","http://www.imdb.com/title/tt5699154/?ref_=adv_li_tt",2017,6.8,8883," Comedy, Drama, Romance","15","Belgium,Canada,France","French,Tamil",NA,NA,117
"The Brand New Testament","http://www.imdb.com/title/tt3792960/?ref_=adv_li_tt",2015,7.1,29288," Comedy, Fantasy","15","Belgium,France,Luxembourg","French,German",NA,10422,114
"Lean on Pete","http://www.imdb.com/title/tt5340300/?ref_=adv_li_tt",2017,7.2,11022," Drama","15","UK","English,Spanish",NA,46975,121
"Leap Year","http://www.imdb.com/title/tt1216492/?ref_=adv_li_tt",2010,6.5,93238," Comedy, Romance","PG","USA,Ireland","English,Ukrainian",1.9e+07,9202815,100
"Learning to Drive","http://www.imdb.com/title/tt3062976/?ref_=adv_li_tt",2014,6.4,7269," Comedy, Drama, Romance","15","UK,USA","English,French",NA,66015,90
"Leatherface","http://www.imdb.com/title/tt2620590/?ref_=adv_li_tt",2017,5,19365," Crime, Horror, Thriller","18","USA","English",NA,NA,90
"Leave No Trace","http://www.imdb.com/title/tt3892172/?ref_=adv_li_tt",2018,7.2,49339," Drama","PG","USA,Canada","English",NA,219140,109
"Left Behind","http://www.imdb.com/title/tt2467046/?ref_=adv_li_tt",2014,3.1,36663," Action, Fantasy, Sci-Fi, Thriller","15","USA,Canada","English",1.6e+07,6300147,110
"The Legacy of the Bones","http://www.imdb.com/title/tt7304802/?ref_=adv_li_tt",2019,6.2,5994," Crime, Thriller","18","Spain,Germany","Spanish,English,Basque",NA,NA,121
"Legend","http://www.imdb.com/title/tt3569230/?ref_=adv_li_tt",2015,6.9,156087," Biography, Crime, Drama, Thriller","18","UK,France,USA","English",3e+07,86836,132
"Legend of the Guardians: The Owls of Ga'Hoole","http://www.imdb.com/title/tt1219342/?ref_=adv_li_tt",2010,6.9,77258," Animation, Action, Adventure, Family, Fantasy, Mystery, Thriller, War","PG","USA,Australia","English",8e+07,16112211,97
"Legend No. 17","http://www.imdb.com/title/tt2182001/?ref_=adv_li_tt",2013,7.5,5099," Biography, Drama, Sport","","Russia","Russian",NA,NA,134
"Legends of Oz: Dorothy's Return","http://www.imdb.com/title/tt0884726/?ref_=adv_li_tt",2013,5.1,5507," Animation, Adventure, Family, Fantasy, Musical","U","USA,India","English",7e+07,3747780,88
"Legion","http://www.imdb.com/title/tt1038686/?ref_=adv_li_tt",2010,5.2,98600," Action, Fantasy, Horror","15","USA","English",2.6e+07,17501625,100
"Leprechaun: Origins","http://www.imdb.com/title/tt2345613/?ref_=adv_li_tt",2014,3.2,5060," Fantasy, Horror","18","USA","English",NA,NA,90
"7 Days","http://www.imdb.com/title/tt0445054/?ref_=adv_li_tt",2010,6.5,7219," Crime, Drama, Horror, Thriller","18","Canada","French,English",NA,NA,105
"A Gang Story","http://www.imdb.com/title/tt1741542/?ref_=adv_li_tt",2011,7,7637," Drama, Thriller","15","France,Belgium","French",NA,NA,102
"Les Misérables","http://www.imdb.com/title/tt1707386/?ref_=adv_li_tt",2012,7.6,305680," Drama, History, Musical, Romance, War","12A","UK,USA","English",6.1e+07,27281735,158
"Les Misérables in Concert: The 25th Anniversary","http://www.imdb.com/title/tt1754109/?ref_=adv_li_tt",2010,8.8,5333," Drama, Music, Musical","PG","UK","English",NA,NA,178
"Farewell, My Queen","http://www.imdb.com/title/tt1753813/?ref_=adv_li_tt",2012,6.2,8014," Drama, History, Romance","","France,Spain","French,English,German,Italian",NA,72100,100
"Ravenous","http://www.imdb.com/title/tt6243140/?ref_=adv_li_tt",2017,5.9,7952," Drama, Horror","18","Canada","French",NA,NA,100
"Heartbeats","http://www.imdb.com/title/tt1600524/?ref_=adv_li_tt",2010,7.1,27044," Drama, Romance","","Canada","French,English",NA,7197,101
"The Extraordinary Adventures of Adèle Blanc-Sec","http://www.imdb.com/title/tt1179025/?ref_=adv_li_tt",2010,6.3,19670," Action, Adventure, Comedy, Family, Fantasy, Mystery","12A","France,USA","French,English,Spanish",NA,NA,107
"Love at First Fight","http://www.imdb.com/title/tt3204144/?ref_=adv_li_tt",2014,6.6,5291," Adventure, Comedy, Romance","15","France","French",NA,3187,98
"The Women on the 6th Floor","http://www.imdb.com/title/tt1805297/?ref_=adv_li_tt",2010,7.1,9682," Comedy","12A","France","French,Spanish",NA,26200,102
"The Sisters Brothers","http://www.imdb.com/title/tt4971344/?ref_=adv_li_tt",2018,7,51390," Crime, Drama, Western","15","France,Spain,Romania,Belgium,USA","English",3.8e+07,115575,122
"Me, Myself and Mum","http://www.imdb.com/title/tt2315200/?ref_=adv_li_tt",2013,6.7,7195," Comedy","15","France,Belgium","French,English,Spanish,German",NA,NA,85
