title,link,year,rating,n_ratings,genre,cert,country,lang,budget,opening_week,runtime,continent,region
A Good Day to Die Hard,http://www.imdb.com/title/tt1606378/?ref_=adv_li_tt,2013,5.3,196629,Action,12A,UK,English,92000000,24834845,98,Europe,Europe & Central Asia
A Good Day to Die Hard,http://www.imdb.com/title/tt1606378/?ref_=adv_li_tt,2013,5.3,196629,Action,12A,UK,Russian,92000000,24834845,98,Europe,Europe & Central Asia
A Good Day to Die Hard,http://www.imdb.com/title/tt1606378/?ref_=adv_li_tt,2013,5.3,196629,Action,12A,UK,Hindi,92000000,24834845,98,Europe,Europe & Central Asia
A Good Day to Die Hard,http://www.imdb.com/title/tt1606378/?ref_=adv_li_tt,2013,5.3,196629,Action,12A,UK,Punjabi,92000000,24834845,98,Europe,Europe & Central Asia
A Good Day to Die Hard,http://www.imdb.com/title/tt1606378/?ref_=adv_li_tt,2013,5.3,196629,Action,12A,Hungary,English,92000000,24834845,98,Europe,Europe & Central Asia
A Good Day to Die Hard,http://www.imdb.com/title/tt1606378/?ref_=adv_li_tt,2013,5.3,196629,Action,12A,Hungary,Russian,92000000,24834845,98,Europe,Europe & Central Asia
A Good Day to Die Hard,http://www.imdb.com/title/tt1606378/?ref_=adv_li_tt,2013,5.3,196629,Action,12A,Hungary,Hindi,92000000,24834845,98,Europe,Europe & Central Asia
A Good Day to Die Hard,http://www.imdb.com/title/tt1606378/?ref_=adv_li_tt,2013,5.3,196629,Action,12A,Hungary,Punjabi,92000000,24834845,98,Europe,Europe & Central Asia
A Good Day to Die Hard,http://www.imdb.com/title/tt1606378/?ref_=adv_li_tt,2013,5.3,196629,Thriller,12A,USA,English,92000000,24834845,98,Americas,North America
A Good Day to Die Hard,http://www.imdb.com/title/tt1606378/?ref_=adv_li_tt,2013,5.3,196629,Thriller,12A,USA,Russian,92000000,24834845,98,Americas,North America
A Good Day to Die Hard,http://www.imdb.com/title/tt1606378/?ref_=adv_li_tt,2013,5.3,196629,Thriller,12A,USA,Hindi,92000000,24834845,98,Americas,North America
A Good Day to Die Hard,http://www.imdb.com/title/tt1606378/?ref_=adv_li_tt,2013,5.3,196629,Thriller,12A,USA,Punjabi,92000000,24834845,98,Americas,North America
A Good Day to Die Hard,http://www.imdb.com/title/tt1606378/?ref_=adv_li_tt,2013,5.3,196629,Thriller,12A,UK,English,92000000,24834845,98,Europe,Europe & Central Asia
A Good Day to Die Hard,http://www.imdb.com/title/tt1606378/?ref_=adv_li_tt,2013,5.3,196629,Thriller,12A,UK,Russian,92000000,24834845,98,Europe,Europe & Central Asia
A Good Day to Die Hard,http://www.imdb.com/title/tt1606378/?ref_=adv_li_tt,2013,5.3,196629,Thriller,12A,UK,Hindi,92000000,24834845,98,Europe,Europe & Central Asia
A Good Day to Die Hard,http://www.imdb.com/title/tt1606378/?ref_=adv_li_tt,2013,5.3,196629,Thriller,12A,UK,Punjabi,92000000,24834845,98,Europe,Europe & Central Asia
A Good Day to Die Hard,http://www.imdb.com/title/tt1606378/?ref_=adv_li_tt,2013,5.3,196629,Thriller,12A,Hungary,English,92000000,24834845,98,Europe,Europe & Central Asia
A Good Day to Die Hard,http://www.imdb.com/title/tt1606378/?ref_=adv_li_tt,2013,5.3,196629,Thriller,12A,Hungary,Russian,92000000,24834845,98,Europe,Europe & Central Asia
A Good Day to Die Hard,http://www.imdb.com/title/tt1606378/?ref_=adv_li_tt,2013,5.3,196629,Thriller,12A,Hungary,Hindi,92000000,24834845,98,Europe,Europe & Central Asia
A Good Day to Die Hard,http://www.imdb.com/title/tt1606378/?ref_=adv_li_tt,2013,5.3,196629,Thriller,12A,Hungary,Punjabi,92000000,24834845,98,Europe,Europe & Central Asia
A Good Marriage,http://www.imdb.com/title/tt2180994/?ref_=adv_li_tt,2014,5.2,10182,Crime,15,USA,English,NA,NA,102,Americas,North America
A Good Marriage,http://www.imdb.com/title/tt2180994/?ref_=adv_li_tt,2014,5.2,10182,Drama,15,USA,English,NA,NA,102,Americas,North America
A Good Marriage,http://www.imdb.com/title/tt2180994/?ref_=adv_li_tt,2014,5.2,10182,Thriller,15,USA,English,NA,NA,102,Americas,North America
A Good Old Fashioned Orgy,http://www.imdb.com/title/tt1231586/?ref_=adv_li_tt,2011,6.1,21140,Comedy,15,USA,English,NA,117564,95,Americas,North America
A Good Old Fashioned Orgy,http://www.imdb.com/title/tt1231586/?ref_=adv_li_tt,2011,6.1,21140,Romance,15,USA,English,NA,117564,95,Americas,North America
A Haunted House,http://www.imdb.com/title/tt2243537/?ref_=adv_li_tt,2013,5,43487,Comedy,15,USA,English,2500000,18101682,86,Americas,North America
A Haunted House,http://www.imdb.com/title/tt2243537/?ref_=adv_li_tt,2013,5,43487,Comedy,15,USA,Spanish,2500000,18101682,86,Americas,North America
A Haunted House,http://www.imdb.com/title/tt2243537/?ref_=adv_li_tt,2013,5,43487,Fantasy,15,USA,English,2500000,18101682,86,Americas,North America
A Haunted House,http://www.imdb.com/title/tt2243537/?ref_=adv_li_tt,2013,5,43487,Fantasy,15,USA,Spanish,2500000,18101682,86,Americas,North America
A Haunted House,http://www.imdb.com/title/tt2243537/?ref_=adv_li_tt,2013,5,43487,Horror,15,USA,English,2500000,18101682,86,Americas,North America
A Haunted House,http://www.imdb.com/title/tt2243537/?ref_=adv_li_tt,2013,5,43487,Horror,15,USA,Spanish,2500000,18101682,86,Americas,North America
A Haunted House 2,http://www.imdb.com/title/tt2828996/?ref_=adv_li_tt,2014,4.7,19554,Comedy,18,USA,English,4000000,8843875,86,Americas,North America
A Haunted House 2,http://www.imdb.com/title/tt2828996/?ref_=adv_li_tt,2014,4.7,19554,Fantasy,18,USA,English,4000000,8843875,86,Americas,North America
A Hidden Life,http://www.imdb.com/title/tt5827916/?ref_=adv_li_tt,2019,7.4,16583,Biography,12A,USA,English,NA,50383,174,Americas,North America
A Hidden Life,http://www.imdb.com/title/tt5827916/?ref_=adv_li_tt,2019,7.4,16583,Biography,12A,USA,German,NA,50383,174,Americas,North America
A Hidden Life,http://www.imdb.com/title/tt5827916/?ref_=adv_li_tt,2019,7.4,16583,Biography,12A,USA,Italian,NA,50383,174,Americas,North America
A Hidden Life,http://www.imdb.com/title/tt5827916/?ref_=adv_li_tt,2019,7.4,16583,Biography,12A,UK,English,NA,50383,174,Europe,Europe & Central Asia
A Hidden Life,http://www.imdb.com/title/tt5827916/?ref_=adv_li_tt,2019,7.4,16583,Biography,12A,UK,German,NA,50383,174,Europe,Europe & Central Asia
A Hidden Life,http://www.imdb.com/title/tt5827916/?ref_=adv_li_tt,2019,7.4,16583,Biography,12A,UK,Italian,NA,50383,174,Europe,Europe & Central Asia
A Hidden Life,http://www.imdb.com/title/tt5827916/?ref_=adv_li_tt,2019,7.4,16583,Biography,12A,Germany,English,NA,50383,174,Europe,Europe & Central Asia
A Hidden Life,http://www.imdb.com/title/tt5827916/?ref_=adv_li_tt,2019,7.4,16583,Biography,12A,Germany,German,NA,50383,174,Europe,Europe & Central Asia
A Hidden Life,http://www.imdb.com/title/tt5827916/?ref_=adv_li_tt,2019,7.4,16583,Biography,12A,Germany,Italian,NA,50383,174,Europe,Europe & Central Asia
A Hidden Life,http://www.imdb.com/title/tt5827916/?ref_=adv_li_tt,2019,7.4,16583,Drama,12A,USA,English,NA,50383,174,Americas,North America
A Hidden Life,http://www.imdb.com/title/tt5827916/?ref_=adv_li_tt,2019,7.4,16583,Drama,12A,USA,German,NA,50383,174,Americas,North America
A Hidden Life,http://www.imdb.com/title/tt5827916/?ref_=adv_li_tt,2019,7.4,16583,Drama,12A,USA,Italian,NA,50383,174,Americas,North America
A Hidden Life,http://www.imdb.com/title/tt5827916/?ref_=adv_li_tt,2019,7.4,16583,Drama,12A,UK,English,NA,50383,174,Europe,Europe & Central Asia
A Hidden Life,http://www.imdb.com/title/tt5827916/?ref_=adv_li_tt,2019,7.4,16583,Drama,12A,UK,German,NA,50383,174,Europe,Europe & Central Asia
A Hidden Life,http://www.imdb.com/title/tt5827916/?ref_=adv_li_tt,2019,7.4,16583,Drama,12A,UK,Italian,NA,50383,174,Europe,Europe & Central Asia
A Hidden Life,http://www.imdb.com/title/tt5827916/?ref_=adv_li_tt,2019,7.4,16583,Drama,12A,Germany,English,NA,50383,174,Europe,Europe & Central Asia
A Hidden Life,http://www.imdb.com/title/tt5827916/?ref_=adv_li_tt,2019,7.4,16583,Drama,12A,Germany,German,NA,50383,174,Europe,Europe & Central Asia
A Hidden Life,http://www.imdb.com/title/tt5827916/?ref_=adv_li_tt,2019,7.4,16583,Drama,12A,Germany,Italian,NA,50383,174,Europe,Europe & Central Asia
A Hidden Life,http://www.imdb.com/title/tt5827916/?ref_=adv_li_tt,2019,7.4,16583,Romance,12A,USA,English,NA,50383,174,Americas,North America
A Hidden Life,http://www.imdb.com/title/tt5827916/?ref_=adv_li_tt,2019,7.4,16583,Romance,12A,USA,German,NA,50383,174,Americas,North America
A Hidden Life,http://www.imdb.com/title/tt5827916/?ref_=adv_li_tt,2019,7.4,16583,Romance,12A,USA,Italian,NA,50383,174,Americas,North America
A Hidden Life,http://www.imdb.com/title/tt5827916/?ref_=adv_li_tt,2019,7.4,16583,Romance,12A,UK,English,NA,50383,174,Europe,Europe & Central Asia
A Hidden Life,http://www.imdb.com/title/tt5827916/?ref_=adv_li_tt,2019,7.4,16583,Romance,12A,UK,German,NA,50383,174,Europe,Europe & Central Asia
A Hidden Life,http://www.imdb.com/title/tt5827916/?ref_=adv_li_tt,2019,7.4,16583,Romance,12A,UK,Italian,NA,50383,174,Europe,Europe & Central Asia
A Hidden Life,http://www.imdb.com/title/tt5827916/?ref_=adv_li_tt,2019,7.4,16583,Romance,12A,Germany,English,NA,50383,174,Europe,Europe & Central Asia
A Hidden Life,http://www.imdb.com/title/tt5827916/?ref_=adv_li_tt,2019,7.4,16583,Romance,12A,Germany,German,NA,50383,174,Europe,Europe & Central Asia
A Hidden Life,http://www.imdb.com/title/tt5827916/?ref_=adv_li_tt,2019,7.4,16583,Romance,12A,Germany,Italian,NA,50383,174,Europe,Europe & Central Asia
A Hidden Life,http://www.imdb.com/title/tt5827916/?ref_=adv_li_tt,2019,7.4,16583,War,12A,USA,English,NA,50383,174,Americas,North America
A Hidden Life,http://www.imdb.com/title/tt5827916/?ref_=adv_li_tt,2019,7.4,16583,War,12A,USA,German,NA,50383,174,Americas,North America
A Hidden Life,http://www.imdb.com/title/tt5827916/?ref_=adv_li_tt,2019,7.4,16583,War,12A,USA,Italian,NA,50383,174,Americas,North America
A Hidden Life,http://www.imdb.com/title/tt5827916/?ref_=adv_li_tt,2019,7.4,16583,War,12A,UK,English,NA,50383,174,Europe,Europe & Central Asia
A Hidden Life,http://www.imdb.com/title/tt5827916/?ref_=adv_li_tt,2019,7.4,16583,War,12A,UK,German,NA,50383,174,Europe,Europe & Central Asia
A Hidden Life,http://www.imdb.com/title/tt5827916/?ref_=adv_li_tt,2019,7.4,16583,War,12A,UK,Italian,NA,50383,174,Europe,Europe & Central Asia
A Hidden Life,http://www.imdb.com/title/tt5827916/?ref_=adv_li_tt,2019,7.4,16583,War,12A,Germany,English,NA,50383,174,Europe,Europe & Central Asia
A Hidden Life,http://www.imdb.com/title/tt5827916/?ref_=adv_li_tt,2019,7.4,16583,War,12A,Germany,German,NA,50383,174,Europe,Europe & Central Asia
A Hidden Life,http://www.imdb.com/title/tt5827916/?ref_=adv_li_tt,2019,7.4,16583,War,12A,Germany,Italian,NA,50383,174,Europe,Europe & Central Asia
A Hologram for the King,http://www.imdb.com/title/tt2980210/?ref_=adv_li_tt,2016,6.1,39950,Comedy,12A,UK,English,30000000,1138578,98,Europe,Europe & Central Asia
A Hologram for the King,http://www.imdb.com/title/tt2980210/?ref_=adv_li_tt,2016,6.1,39950,Comedy,12A,UK,Arabic,30000000,1138578,98,Europe,Europe & Central Asia
A Hologram for the King,http://www.imdb.com/title/tt2980210/?ref_=adv_li_tt,2016,6.1,39950,Comedy,12A,France,English,30000000,1138578,98,Europe,Europe & Central Asia
A Hologram for the King,http://www.imdb.com/title/tt2980210/?ref_=adv_li_tt,2016,6.1,39950,Comedy,12A,France,Arabic,30000000,1138578,98,Europe,Europe & Central Asia
A Hologram for the King,http://www.imdb.com/title/tt2980210/?ref_=adv_li_tt,2016,6.1,39950,Comedy,12A,Germany,English,30000000,1138578,98,Europe,Europe & Central Asia
A Hologram for the King,http://www.imdb.com/title/tt2980210/?ref_=adv_li_tt,2016,6.1,39950,Comedy,12A,Germany,Arabic,30000000,1138578,98,Europe,Europe & Central Asia
A Hologram for the King,http://www.imdb.com/title/tt2980210/?ref_=adv_li_tt,2016,6.1,39950,Comedy,12A,Mexico,English,30000000,1138578,98,Americas,Latin America & Caribbean
A Hologram for the King,http://www.imdb.com/title/tt2980210/?ref_=adv_li_tt,2016,6.1,39950,Comedy,12A,Mexico,Arabic,30000000,1138578,98,Americas,Latin America & Caribbean
A Hologram for the King,http://www.imdb.com/title/tt2980210/?ref_=adv_li_tt,2016,6.1,39950,Comedy,12A,USA,English,30000000,1138578,98,Americas,North America
A Hologram for the King,http://www.imdb.com/title/tt2980210/?ref_=adv_li_tt,2016,6.1,39950,Comedy,12A,USA,Arabic,30000000,1138578,98,Americas,North America
A Hologram for the King,http://www.imdb.com/title/tt2980210/?ref_=adv_li_tt,2016,6.1,39950,Drama,12A,UK,English,30000000,1138578,98,Europe,Europe & Central Asia
A Hologram for the King,http://www.imdb.com/title/tt2980210/?ref_=adv_li_tt,2016,6.1,39950,Drama,12A,UK,Arabic,30000000,1138578,98,Europe,Europe & Central Asia
A Hologram for the King,http://www.imdb.com/title/tt2980210/?ref_=adv_li_tt,2016,6.1,39950,Drama,12A,France,English,30000000,1138578,98,Europe,Europe & Central Asia
A Hologram for the King,http://www.imdb.com/title/tt2980210/?ref_=adv_li_tt,2016,6.1,39950,Drama,12A,France,Arabic,30000000,1138578,98,Europe,Europe & Central Asia
A Hologram for the King,http://www.imdb.com/title/tt2980210/?ref_=adv_li_tt,2016,6.1,39950,Drama,12A,Germany,English,30000000,1138578,98,Europe,Europe & Central Asia
A Hologram for the King,http://www.imdb.com/title/tt2980210/?ref_=adv_li_tt,2016,6.1,39950,Drama,12A,Germany,Arabic,30000000,1138578,98,Europe,Europe & Central Asia
A Hologram for the King,http://www.imdb.com/title/tt2980210/?ref_=adv_li_tt,2016,6.1,39950,Drama,12A,Mexico,English,30000000,1138578,98,Americas,Latin America & Caribbean
A Hologram for the King,http://www.imdb.com/title/tt2980210/?ref_=adv_li_tt,2016,6.1,39950,Drama,12A,Mexico,Arabic,30000000,1138578,98,Americas,Latin America & Caribbean
A Hologram for the King,http://www.imdb.com/title/tt2980210/?ref_=adv_li_tt,2016,6.1,39950,Drama,12A,USA,English,30000000,1138578,98,Americas,North America
A Hologram for the King,http://www.imdb.com/title/tt2980210/?ref_=adv_li_tt,2016,6.1,39950,Drama,12A,USA,Arabic,30000000,1138578,98,Americas,North America
A Hologram for the King,http://www.imdb.com/title/tt2980210/?ref_=adv_li_tt,2016,6.1,39950,Romance,12A,UK,English,30000000,1138578,98,Europe,Europe & Central Asia
A Hologram for the King,http://www.imdb.com/title/tt2980210/?ref_=adv_li_tt,2016,6.1,39950,Romance,12A,UK,Arabic,30000000,1138578,98,Europe,Europe & Central Asia
A Hologram for the King,http://www.imdb.com/title/tt2980210/?ref_=adv_li_tt,2016,6.1,39950,Romance,12A,France,English,30000000,1138578,98,Europe,Europe & Central Asia
A Hologram for the King,http://www.imdb.com/title/tt2980210/?ref_=adv_li_tt,2016,6.1,39950,Romance,12A,France,Arabic,30000000,1138578,98,Europe,Europe & Central Asia
A Hologram for the King,http://www.imdb.com/title/tt2980210/?ref_=adv_li_tt,2016,6.1,39950,Romance,12A,Germany,English,30000000,1138578,98,Europe,Europe & Central Asia
A Hologram for the King,http://www.imdb.com/title/tt2980210/?ref_=adv_li_tt,2016,6.1,39950,Romance,12A,Germany,Arabic,30000000,1138578,98,Europe,Europe & Central Asia
A Hologram for the King,http://www.imdb.com/title/tt2980210/?ref_=adv_li_tt,2016,6.1,39950,Romance,12A,Mexico,English,30000000,1138578,98,Americas,Latin America & Caribbean
A Hologram for the King,http://www.imdb.com/title/tt2980210/?ref_=adv_li_tt,2016,6.1,39950,Romance,12A,Mexico,Arabic,30000000,1138578,98,Americas,Latin America & Caribbean
A Hologram for the King,http://www.imdb.com/title/tt2980210/?ref_=adv_li_tt,2016,6.1,39950,Romance,12A,USA,English,30000000,1138578,98,Americas,North America
A Hologram for the King,http://www.imdb.com/title/tt2980210/?ref_=adv_li_tt,2016,6.1,39950,Romance,12A,USA,Arabic,30000000,1138578,98,Americas,North America
A Kind of Murder,http://www.imdb.com/title/tt2726552/?ref_=adv_li_tt,2016,5.3,6828,Crime,15,USA,English,NA,978,95,Americas,North America
A Kind of Murder,http://www.imdb.com/title/tt2726552/?ref_=adv_li_tt,2016,5.3,6828,Drama,15,USA,English,NA,978,95,Americas,North America
A Kind of Murder,http://www.imdb.com/title/tt2726552/?ref_=adv_li_tt,2016,5.3,6828,Thriller,15,USA,English,NA,978,95,Americas,North America
A Late Quartet,http://www.imdb.com/title/tt1226240/?ref_=adv_li_tt,2012,7.1,13767,Drama,15,USA,English,NA,75279,105,Americas,North America
A Late Quartet,http://www.imdb.com/title/tt1226240/?ref_=adv_li_tt,2012,7.1,13767,Music,15,USA,English,NA,75279,105,Americas,North America
A Little Bit of Heaven,http://www.imdb.com/title/tt1440161/?ref_=adv_li_tt,2011,6.3,27586,Comedy,12,USA,English,NA,10011,107,Americas,North America
A Little Bit of Heaven,http://www.imdb.com/title/tt1440161/?ref_=adv_li_tt,2011,6.3,27586,Drama,12,USA,English,NA,10011,107,Americas,North America
A Little Bit of Heaven,http://www.imdb.com/title/tt1440161/?ref_=adv_li_tt,2011,6.3,27586,Fantasy,12,USA,English,NA,10011,107,Americas,North America
A Little Bit of Heaven,http://www.imdb.com/title/tt1440161/?ref_=adv_li_tt,2011,6.3,27586,Romance,12,USA,English,NA,10011,107,Americas,North America
A Little Chaos,http://www.imdb.com/title/tt2639254/?ref_=adv_li_tt,2014,6.5,20553,Drama,12A,UK,English,NA,181791,112,Europe,Europe & Central Asia
A Little Chaos,http://www.imdb.com/title/tt2639254/?ref_=adv_li_tt,2014,6.5,20553,Romance,12A,UK,English,NA,181791,112,Europe,Europe & Central Asia
A Lonely Place to Die,http://www.imdb.com/title/tt1422136/?ref_=adv_li_tt,2011,6.2,27256,Crime,15,UK,English,4000000,NA,99,Europe,Europe & Central Asia
A Lonely Place to Die,http://www.imdb.com/title/tt1422136/?ref_=adv_li_tt,2011,6.2,27256,Crime,15,UK,Serbian,4000000,NA,99,Europe,Europe & Central Asia
A Lonely Place to Die,http://www.imdb.com/title/tt1422136/?ref_=adv_li_tt,2011,6.2,27256,Thriller,15,UK,English,4000000,NA,99,Europe,Europe & Central Asia
A Lonely Place to Die,http://www.imdb.com/title/tt1422136/?ref_=adv_li_tt,2011,6.2,27256,Thriller,15,UK,Serbian,4000000,NA,99,Europe,Europe & Central Asia
A Long Way Down,http://www.imdb.com/title/tt0458413/?ref_=adv_li_tt,2014,6.4,30828,Comedy,15,UK,English,12000000,1426,96,Europe,Europe & Central Asia
A Long Way Down,http://www.imdb.com/title/tt0458413/?ref_=adv_li_tt,2014,6.4,30828,Comedy,15,Germany,English,12000000,1426,96,Europe,Europe & Central Asia
A Long Way Down,http://www.imdb.com/title/tt0458413/?ref_=adv_li_tt,2014,6.4,30828,Drama,15,UK,English,12000000,1426,96,Europe,Europe & Central Asia
A Long Way Down,http://www.imdb.com/title/tt0458413/?ref_=adv_li_tt,2014,6.4,30828,Drama,15,Germany,English,12000000,1426,96,Europe,Europe & Central Asia
A Madea Christmas,http://www.imdb.com/title/tt2609758/?ref_=adv_li_tt,2013,4.9,5766,Comedy,12,USA,English,25000000,16007634,100,Americas,North America
A Madea Christmas,http://www.imdb.com/title/tt2609758/?ref_=adv_li_tt,2013,4.9,5766,Drama,12,USA,English,25000000,16007634,100,Americas,North America
A Madea Christmas,http://www.imdb.com/title/tt2609758/?ref_=adv_li_tt,2013,4.9,5766,Romance,12,USA,English,25000000,16007634,100,Americas,North America
A Merry Christmas Miracle,http://www.imdb.com/title/tt0910885/?ref_=adv_li_tt,2014,5.1,5803,Comedy,15,USA,English,5000000,NA,88,Americas,North America
A Merry Christmas Miracle,http://www.imdb.com/title/tt0910885/?ref_=adv_li_tt,2014,5.1,5803,Comedy,15,USA,Dari,5000000,NA,88,Americas,North America
A Merry Christmas Miracle,http://www.imdb.com/title/tt0910885/?ref_=adv_li_tt,2014,5.1,5803,Drama,15,USA,English,5000000,NA,88,Americas,North America
A Merry Christmas Miracle,http://www.imdb.com/title/tt0910885/?ref_=adv_li_tt,2014,5.1,5803,Drama,15,USA,Dari,5000000,NA,88,Americas,North America
A Million Ways to Die in the West,http://www.imdb.com/title/tt2557490/?ref_=adv_li_tt,2014,6.1,174815,Comedy,15,USA,English,40000000,16797385,116,Americas,North America
A Million Ways to Die in the West,http://www.imdb.com/title/tt2557490/?ref_=adv_li_tt,2014,6.1,174815,Comedy,15,USA,Navajo,40000000,16797385,116,Americas,North America
A Million Ways to Die in the West,http://www.imdb.com/title/tt2557490/?ref_=adv_li_tt,2014,6.1,174815,Comedy,15,USA,Mandarin,40000000,16797385,116,Americas,North America
A Million Ways to Die in the West,http://www.imdb.com/title/tt2557490/?ref_=adv_li_tt,2014,6.1,174815,Western,15,USA,English,40000000,16797385,116,Americas,North America
A Million Ways to Die in the West,http://www.imdb.com/title/tt2557490/?ref_=adv_li_tt,2014,6.1,174815,Western,15,USA,Navajo,40000000,16797385,116,Americas,North America
A Million Ways to Die in the West,http://www.imdb.com/title/tt2557490/?ref_=adv_li_tt,2014,6.1,174815,Western,15,USA,Mandarin,40000000,16797385,116,Americas,North America
A Monster Calls,http://www.imdb.com/title/tt3416532/?ref_=adv_li_tt,2016,7.5,79764,Adventure,12A,UK,English,43000000,30909,108,Europe,Europe & Central Asia
